datetime,inflow_acft
5/15/98,99783.8906
5/16/98,92664.5647
5/17/98,88842.6641
5/18/98,90453.9516
5/19/98,84216.9456
5/20/98,91832.9159
5/21/98,83984.1496
5/22/98,105083.736
5/23/98,103525.791
5/24/98,119076.133
5/25/98,112656.823
5/26/98,110567.93
5/27/98,103470.95
5/28/98,100014.588
5/29/98,100201.263
5/30/98,99902.8673
5/31/98,104550.347
6/1/98,113123.853
6/2/98,111595.049
6/3/98,118682.109
6/4/98,101030.161
6/5/98,115753.874
6/6/98,104899.981
6/7/98,99233.1056
6/8/98,87749.6458
6/9/98,89715.3217
6/10/98,81655.0373
6/11/98,74625.8749
6/12/98,62826.7266
6/13/98,71007.8394
6/14/98,74580.1425
6/15/98,58002.3453
6/16/98,73224.4251
6/17/98,59593.978
6/18/98,64523.7821
6/19/98,64644.1469
6/20/98,72390.6551
6/21/98,60963.6202
6/22/98,69927.2451
6/23/98,62865.4196
6/24/98,71350.8696
6/25/98,61244.4092
6/26/98,66193.9252
6/27/98,64075.5553
6/28/98,61649.7532
6/29/98,65100.8844
6/30/98,61417.0734
7/1/98,62159.3915
7/2/98,61163.5745
7/3/98,55231.7916
7/4/98,55315.7035
7/5/98,55647.0393
7/6/98,52397.8012
7/7/98,61907.036
7/8/98,35036.0543
7/9/98,35252.1686
7/10/98,51999.0708
7/11/98,40908.2148
7/12/98,40057.9586
7/13/98,37952.6592
7/14/98,40355.006
7/15/98,41940.6646
7/16/98,34908.3053
7/17/98,31670.5526
7/18/98,27271.9117
7/19/98,21422.102
7/20/98,33284.5177
7/21/98,16960.8755
7/22/98,31423.7351
7/23/98,24717.7351
7/24/98,12715.3175
7/25/98,33165.3005
7/26/98,16664.9351
7/27/98,28504.7923
7/28/98,31929.8423
7/29/98,29973.9605
7/30/98,33723.0761
7/31/98,31990.0469
8/1/98,26155.183
8/2/98,32768.6216
8/3/98,29919.2572
8/4/98,28494.3319
8/5/98,27172.3186
8/6/98,24916.7971
8/7/98,18069.1319
8/8/98,31041.1268
8/9/98,14382.4652
8/10/98,30034.7421
8/11/98,14910.8518
8/12/98,25008.9077
8/13/98,11638.8738
8/14/98,16734.7527
8/15/98,21092.2827
8/16/98,12693.6467
8/17/98,21880.5048
8/18/98,11968.7082
8/19/98,9986.14132
8/20/98,13426.9593
8/21/98,16828.3595
8/22/98,19622.4285
8/23/98,13176.1965
8/24/98,16917.9832
8/25/98,30274.8356
8/26/98,15298.3836
8/27/98,20261.2443
8/28/98,17024.925
8/29/98,16621.776
8/30/98,8444.46663
8/31/98,28699.2536
9/1/98,16547.5178
9/2/98,11757.2599
9/3/98,16771.275
9/4/98,21482.0511
9/5/98,50814.9183
9/6/98,15966.2947
9/7/98,17636.1934
9/8/98,20757.3958
9/9/98,6717.16583
9/10/98,21727.2193
9/11/98,31656.0893
9/12/98,41754.9434
9/13/98,24046.8658
9/14/98,20129.3095
9/15/98,26707.4518
9/16/98,20128.6233
9/17/98,21798.9217
9/18/98,18920.5913
9/19/98,17342.5145
9/20/98,15931.7728
9/21/98,17098.1771
9/22/98,13514.9038
9/23/98,21904.8011
9/24/98,12043.2426
9/25/98,18453.4976
9/26/98,15407.4327
9/27/98,19217.786
9/28/98,18402.7916
9/29/98,11998.3921
9/30/98,11918.4359
10/1/98,21858.0065
10/2/98,10821.7666
10/3/98,12593.9462
10/4/98,10100.3956
10/5/98,25612.7545
10/6/98,14159.6718
10/7/98,14267.2308
10/8/98,20761.5854
10/9/98,22404.1296
10/10/98,15935.8918
10/11/98,24881.3609
10/12/98,22417.862
10/13/98,15911.3688
10/14/98,17054.2477
10/15/98,13931.4726
10/16/98,28987.9447
10/17/98,19978.3238
10/18/98,16617.8411
10/19/98,17400.8534
10/20/98,17473.2689
10/21/98,28938.9279
10/22/98,40219.8757
10/23/98,20790.8334
10/24/98,26346.5304
10/25/98,52494.9228
10/26/98,25631.3777
10/27/98,24032.0068
10/28/98,54789.3789
10/29/98,40146.4062
10/30/98,35314.3808
10/31/98,25463.4405
11/1/98,30381.423
11/2/98,31720.8783
11/3/98,25195.5228
11/4/98,21939.2324
11/5/98,20294.1947
11/6/98,26610.9048
11/7/98,20724.1873
11/8/98,36674.3931
11/9/98,25064.4222
11/10/98,29794.7045
11/11/98,38105.3937
11/12/98,16893.0241
11/13/98,24993.866
11/14/98,24145.6394
11/15/98,20519.9833
11/16/98,29865.5345
11/17/98,18166.4385
11/18/98,23261.1686
11/19/98,20130.2099
11/20/98,21751.9974
11/21/98,17447.0728
11/22/98,22130.2796
11/23/98,25026.5505
11/24/98,21763.8595
11/25/98,22485.6863
11/26/98,22887.5455
11/27/98,21742.9044
11/28/98,25566.9093
11/29/98,12515.276
11/30/98,29965.2667
12/1/98,17913.7512
12/2/98,21072.4986
12/3/98,17928.2819
12/4/98,17858.9855
12/5/98,26520.9563
12/6/98,17048.6002
12/7/98,15885.6726
12/8/98,20652.659
12/9/98,26032.5248
12/10/98,8394.81505
12/11/98,19735.9584
12/12/98,16938.1981
12/13/98,18898.8856
12/14/98,18349.6666
12/15/98,15237.6041
12/16/98,15125.3045
12/17/98,14944.1654
12/18/98,13330.701
12/19/98,5973.00249
12/20/98,31742.6289
12/21/98,29528.3895
12/22/98,10636.1163
12/23/98,11680.1125
12/24/98,6898.39882
12/25/98,8220.10046
12/26/98,9850.92991
12/27/98,8388.04237
12/28/98,8549.72154
12/29/98,15632.3117
12/30/98,18843.8963
12/31/98,7647.1035
1/1/99,24927.5044
1/2/99,17446.2653
1/3/99,16974.3036
1/4/99,21929.1409
1/5/99,18864.9757
1/6/99,18850.5323
1/7/99,18848.8098
1/8/99,25148.6041
1/9/99,19704.0882
1/10/99,18625.8998
1/11/99,20942.1936
1/12/99,16918.3586
1/13/99,17648.3889
1/14/99,16030.8824
1/15/99,20779.6632
1/16/99,14158.611
1/17/99,15969.508
1/18/99,20844.8315
1/19/99,20918.729
1/20/99,17676.0118
1/21/99,12855.9703
1/22/99,19311.5196
1/23/99,23345.5644
1/24/99,22301.5683
1/25/99,17609.397
1/26/99,13013.7508
1/27/99,20894.8127
1/28/99,17786.7324
1/29/99,14764.555
1/30/99,20410.0641
1/31/99,12318.8979
2/1/99,21502.6014
2/2/99,13515.919
2/3/99,24637.3567
2/4/99,20001.5493
2/5/99,14988.3421
2/6/99,22515.1931
2/7/99,11968.3616
2/8/99,24783.8876
2/9/99,26314.4597
2/10/99,16902.3432
2/11/99,19994.7412
2/12/99,21652.1724
2/13/99,18065.1835
2/14/99,15461.3051
2/15/99,21594.2918
2/16/99,15316.2695
2/17/99,21730.2184
2/18/99,17017.0682
2/19/99,23313.4548
2/20/99,19372.7439
2/21/99,1159.60086
2/22/99,26453.5255
2/23/99,27037.5294
2/24/99,20739.7289
2/25/99,16048.5447
2/26/99,17665.8334
2/27/99,23041.9513
2/28/99,16903.7547
3/1/99,21254.8989
3/2/99,17183.9612
3/3/99,13568.9729
3/4/99,26049.7611
3/5/99,24508.8991
3/6/99,13272.957
3/7/99,14388.2749
3/8/99,26036.0249
3/9/99,21580.8566
3/10/99,5190.39912
3/11/99,10393.6383
3/12/99,25981.2664
3/13/99,22743.5898
3/14/99,20676.1899
3/15/99,15041.8245
3/16/99,18035.6821
3/17/99,21364.7941
3/18/99,17851.7736
3/19/99,24192.509
3/20/99,12151.3064
3/21/99,13215.3345
3/22/99,36410.2924
3/23/99,19403.5974
3/24/99,22436.5247
3/25/99,22399.4516
3/26/99,24034.6293
3/27/99,25939.2856
3/28/99,19329.5962
3/29/99,19366.5922
3/30/99,33377.1554
3/31/99,14684.6273
4/1/99,21140.0425
4/2/99,17490.5191
4/3/99,38483.4278
4/4/99,13669.5431
4/5/99,24005.561
4/6/99,25465.7616
4/7/99,20838.9143
4/8/99,29901.3661
4/9/99,19419.9364
4/10/99,26068.8125
4/11/99,25110.2125
4/12/99,17506.3541
4/13/99,14548.6974
4/14/99,22659.3673
4/15/99,18809.4395
4/16/99,18826.908
4/17/99,21272.3983
4/18/99,18910.2684
4/19/99,20604.0142
4/20/99,33248.5829
4/21/99,8174.44124
4/22/99,29901.7687
4/23/99,20594.6023
4/24/99,29237.7785
4/25/99,20468.8125
4/26/99,25242.7256
4/27/99,33010.0978
4/28/99,40296.4457
4/29/99,35530.501
4/30/99,30956.3478
5/1/99,44168.9374
5/2/99,44464.2057
5/3/99,48918.9294
5/4/99,57882.0607
5/5/99,50077.184
5/6/99,47845.6658
5/7/99,52263.8582
5/8/99,47618.8288
5/9/99,46959.8832
5/10/99,47131.8494
5/11/99,34600.4433
5/12/99,34575.1584
5/13/99,45705.7366
5/14/99,36473.2637
5/15/99,42724.0116
5/16/99,61439.3178
5/17/99,39459.9304
5/18/99,45720.3141
5/19/99,43979.7626
5/20/99,56631.4475
5/21/99,51827.5703
5/22/99,55756.1948
5/23/99,60139.3117
5/24/99,67593.2049
5/25/99,83351.3127
5/26/99,80070.0387
5/27/99,91712.7428
5/28/99,94223.3189
5/29/99,99699.7474
5/30/99,93460.358
5/31/99,107145.113
6/1/99,100440.536
6/2/99,110517.793
6/3/99,111085.642
6/4/99,96807.303
6/5/99,115983.977
6/6/99,101788.911
6/7/99,105218.218
6/8/99,97300.7738
6/9/99,92493.752
6/10/99,105712.908
6/11/99,92805.3261
6/12/99,100941.24
6/13/99,97455.5153
6/14/99,91268.6695
6/15/99,88203.214
6/16/99,118261.696
6/17/99,70462.7165
6/18/99,110017.018
6/19/99,104359.975
6/20/99,117015.961
6/21/99,109056.974
6/22/99,82927.7287
6/23/99,106219.93
6/24/99,100549.685
6/25/99,101643.814
6/26/99,90753.004
6/27/99,81489.9211
6/28/99,82262.6919
6/29/99,82388.2666
6/30/99,70354.464
7/1/99,64060.3473
7/2/99,62051.145
7/3/99,57918.2413
7/4/99,57980.4847
7/5/99,54576.9111
7/6/99,46054.8375
7/7/99,46821.6945
7/8/99,65600.7911
7/9/99,41770.219
7/10/99,42443.2768
7/11/99,56412.6982
7/12/99,41837.4092
7/13/99,36773.6766
7/14/99,36633.2224
7/15/99,31822.5452
7/16/99,58012.0786
7/17/99,36074.7287
7/18/99,36352.9883
7/19/99,24205.074
7/20/99,39428.8329
7/21/99,39488.8329
7/22/99,22409.4228
7/23/99,32641.6455
7/24/99,22792.38
7/25/99,36244.8855
7/26/99,16828.4331
7/27/99,40737.0463
7/28/99,18891.5577
7/29/99,29199.4764
7/30/99,23791.3582
7/31/99,45920.8356
8/1/99,28714.1979
8/2/99,27351.8065
8/3/99,45916.1634
8/4/99,28908.3676
8/5/99,34122.9951
8/6/99,40858.0756
8/7/99,40794.0777
8/8/99,38904.3403
8/9/99,34551.4748
8/10/99,32920.8139
8/11/99,39773.5624
8/12/99,38028.2575
8/13/99,47917.7093
8/14/99,31061.1588
8/15/99,45581.4766
8/16/99,34397.2509
8/17/99,34594.5578
8/18/99,34145.0384
8/19/99,38976.6658
8/20/99,32371.4236
8/21/99,45743.9428
8/22/99,47133.7001
8/23/99,32340.0643
8/24/99,45883.8728
8/25/99,34128.9092
8/26/99,37748.3636
8/27/99,42359.1818
8/28/99,30909.0631
8/29/99,32285.3215
8/30/99,35881.753
8/31/99,40938.2324
9/1/99,36468.9107
9/2/99,27859.9351
9/3/99,29501.8838
9/4/99,37695.6554
9/5/99,37697.1422
9/6/99,39335.5492
9/7/99,46609.3043
9/8/99,32910.3387
9/9/99,31287.9263
9/10/99,33267.8704
9/11/99,23781.126
9/12/99,37272.8179
9/13/99,28526.948
9/14/99,34885.826
9/15/99,27936.6067
9/16/99,26236.9843
9/17/99,31318.8961
9/18/99,11937.852
9/19/99,49635.992
9/20/99,24974.1765
9/21/99,21826.564
9/22/99,26904.8685
9/23/99,24773.7928
9/24/99,29815.2971
9/25/99,25646.3983
9/26/99,31069.2058
9/27/99,24707.1734
9/28/99,14754.2979
9/29/99,21436.7882
9/30/99,21412.6055
10/1/99,25783.9352
10/2/99,22182.8081
10/3/99,21851.035
10/4/99,25114.4987
10/5/99,21558.8785
10/6/99,15275.6153
10/7/99,33543.6361
10/8/99,18778.8301
10/9/99,22266.3411
10/10/99,23528.4755
10/11/99,19926.0175
10/12/99,21749.7554
10/13/99,21948.2065
10/14/99,15337.4244
10/15/99,23668.0337
10/16/99,8822.22796
10/17/99,10334.4844
10/18/99,25097.4324
10/19/99,15226.6926
10/20/99,16848.9425
10/21/99,21312.1685
10/22/99,19536.1984
10/23/99,15743.7979
10/24/99,20128.5361
10/25/99,16778.1618
10/26/99,15157.6382
10/27/99,20123.5994
10/28/99,10287.5336
10/29/99,28423.5027
10/30/99,17460.0911
10/31/99,17184.685
11/1/99,20994.2816
11/2/99,19316.0349
11/3/99,17912.9151
11/4/99,19350.1475
11/5/99,19651.6577
11/6/99,22013.4335
11/7/99,13574.9213
11/8/99,16389.6572
11/9/99,19617.8938
11/10/99,18042.1769
11/11/99,19702.9712
11/12/99,11968.0629
11/13/99,16728.8065
11/14/99,18672.4253
11/15/99,13885.4645
11/16/99,18830.5856
11/17/99,22150.6465
11/18/99,9927.68831
11/19/99,14607.2088
11/20/99,16019.4668
11/21/99,20270.5073
11/22/99,8109.28096
11/23/99,14903.0673
11/24/99,13361.6343
11/25/99,15488.5569
11/26/99,13295.1691
11/27/99,22618.3346
11/28/99,16950.1251
11/29/99,16380.2648
11/30/99,13346.388
12/1/99,21327.7591
12/2/99,10017.8093
12/3/99,20752.611
12/4/99,10201.6165
12/5/99,22716.189
12/6/99,7294.176
12/7/99,15318.1881
12/8/99,20004.1697
12/9/99,16791.0228
12/10/99,13762.1092
12/11/99,16126.7199
12/12/99,13568.6295
12/13/99,19988.9594
12/14/99,12408.6043
12/15/99,17053.3786
12/16/99,8066.99646
12/17/99,19218.8137
12/18/99,17111.5451
12/19/99,10291.0519
12/20/99,17473.1305
12/21/99,12736.5834
12/22/99,14261.5977
12/23/99,22274.1429
12/24/99,7204.82354
12/25/99,22092.0926
12/26/99,16655.344
12/27/99,14358.2576
12/28/99,15992.5535
12/29/99,15988.65
12/30/99,17617.7891
12/31/99,15319.7587
1/1/00,14421.5641
1/2/00,14038.6398
1/3/00,16080.2309
1/4/00,9702.31909
1/5/00,20793.246
1/6/00,8197.66567
1/7/00,9726.39481
1/8/00,8533.70113
1/9/00,10940.2286
1/10/00,9716.54473
1/11/00,14599.3978
1/12/00,17701.2689
1/13/00,20701.9181
1/14/00,17707.3851
1/15/00,16502.3542
1/16/00,20430.3303
1/17/00,16154.8002
1/18/00,19288.1817
1/19/00,17927.6137
1/20/00,14686.3156
1/21/00,17769.7095
1/22/00,21296.2444
1/23/00,15703.342
1/24/00,20890.6593
1/25/00,20769.5114
1/26/00,8246.65974
1/27/00,23867.286
1/28/00,14287.9783
1/29/00,20251.5347
1/30/00,14868.163
1/31/00,11964.4375
2/1/00,22630.5847
2/2/00,14096.7217
2/3/00,15626.9188
2/4/00,13933.8861
2/5/00,16870.0529
2/6/00,15354.0024
2/7/00,7807.85062
2/8/00,14019.9352
2/9/00,15570.8528
2/10/00,13968.9786
2/11/00,18678.3614
2/12/00,18349.3628
2/13/00,13729.8386
2/14/00,15584.8103
2/15/00,21767.818
2/16/00,15548.7751
2/17/00,9379.80102
2/18/00,20257.7769
2/19/00,19950.4522
2/20/00,9092.83086
2/21/00,4453.53761
2/22/00,29616.7834
2/23/00,17129.7338
2/24/00,7810.44723
2/25/00,26471.0729
2/26/00,12142.226
2/27/00,16991.5241
2/28/00,17084.0911
2/29/00,15667.3661
3/1/00,18952.6499
3/2/00,15505.8384
3/3/00,14127.3295
3/4/00,22384.1846
3/5/00,12516.2869
3/6/00,22082.6087
3/7/00,5047.51758
3/8/00,14577.9269
3/9/00,20470.549
3/10/00,20496.4469
3/11/00,13917.939
3/12/00,21863.4572
3/13/00,17474.7073
3/14/00,15868.7728
3/15/00,19015.7782
3/16/00,10110.507
3/17/00,15969.3542
3/18/00,14398.1629
3/19/00,14152.1907
3/20/00,33029.3102
3/21/00,5146.77644
3/22/00,11366.4469
3/23/00,12920.9316
3/24/00,25157.3452
3/25/00,16752.7245
3/26/00,24427.0999
3/27/00,10539.4568
3/28/00,23761.1599
3/29/00,13631.1298
3/30/00,27502.0863
3/31/00,19785.0683
4/1/00,3271.49082
4/2/00,29542.2265
4/3/00,21832.4327
4/4/00,22498.6694
4/5/00,23402.9685
4/6/00,19514.4905
4/7/00,25814.0211
4/8/00,17927.5518
4/9/00,19516.3691
4/10/00,25774.1532
4/11/00,22605.3795
4/12/00,24251.6443
4/13/00,24255.5081
4/14/00,22695.6921
4/15/00,33459.2894
4/16/00,24308.7152
4/17/00,31982.1513
4/18/00,26974.5437
4/19/00,31949.6575
4/20/00,28821.6061
4/21/00,27385.9541
4/22/00,33551.3937
4/23/00,25780.023
4/24/00,33605.8191
4/25/00,25958.23
4/26/00,35210.1519
4/27/00,27244.0411
4/28/00,35022.4024
4/29/00,19599.2609
4/30/00,45840.6744
5/1/00,44588.1158
5/2/00,36727.6723
5/3/00,34266.363
5/4/00,41195.2079
5/5/00,45797.4538
5/6/00,43680.6935
5/7/00,57085.0806
5/8/00,59120.0159
5/9/00,58214.2231
5/10/00,59866.15
5/11/00,69028.5273
5/12/00,62925.8028
5/13/00,52177.1703
5/14/00,56820.4219
5/15/00,52149.153
5/16/00,47452.356
5/17/00,41316.4975
5/18/00,47601.8581
5/19/00,31618.0249
5/20/00,39772.2726
5/21/00,36698.6091
5/22/00,41407.9835
5/23/00,42242.0806
5/24/00,37392.1086
5/25/00,49969.5313
5/26/00,57692.2783
5/27/00,58010.2091
5/28/00,65493.3932
5/29/00,68642.1121
5/30/00,65559.1992
5/31/00,72242.1401
6/1/00,74505.4014
6/2/00,84066.2875
6/3/00,83962.0125
6/4/00,84125.7535
6/5/00,78135.1172
6/6/00,71799.3576
6/7/00,73466.1825
6/8/00,62480.7909
6/9/00,51452.8547
6/10/00,57860.5663
6/11/00,49875.5999
6/12/00,50045.9151
6/13/00,43683.2197
6/14/00,38918.0696
6/15/00,40564.3546
6/16/00,32523.0382
6/17/00,22964.3736
6/18/00,31115.8254
6/19/00,26331.5452
6/20/00,21568.4879
6/21/00,23109.4246
6/22/00,26276.4995
6/23/00,27900.9303
6/24/00,16679.9392
