STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SHA,D,6,RES ELE,20121008 0000,20121008 0000,987.16, ,FEET
SHA,D,6,RES ELE,20121009 0000,20121009 0000,986.95, ,FEET
SHA,D,6,RES ELE,20121010 0000,20121010 0000,986.69, ,FEET
SHA,D,6,RES ELE,20121011 0000,20121011 0000,986.46, ,FEET
SHA,D,6,RES ELE,20121012 0000,20121012 0000,986.29, ,FEET
SHA,D,6,RES ELE,20121013 0000,20121013 0000,986.11, ,FEET
SHA,D,6,RES ELE,20121014 0000,20121014 0000,985.93, ,FEET
SHA,D,6,RES ELE,20121015 0000,20121015 0000,985.74, ,FEET
SHA,D,6,RES ELE,20121016 0000,20121016 0000,985.54, ,FEET
SHA,D,6,RES ELE,20121017 0000,20121017 0000,985.33, ,FEET
SHA,D,6,RES ELE,20121018 0000,20121018 0000,985.10, ,FEET
SHA,D,6,RES ELE,20121019 0000,20121019 0000,984.86, ,FEET
SHA,D,6,RES ELE,20121020 0000,20121020 0000,984.55, ,FEET
SHA,D,6,RES ELE,20121021 0000,20121021 0000,984.26, ,FEET
SHA,D,6,RES ELE,20121022 0000,20121022 0000,984.10, ,FEET
SHA,D,6,RES ELE,20121023 0000,20121023 0000,983.92, ,FEET
SHA,D,6,RES ELE,20121024 0000,20121024 0000,983.75, ,FEET
SHA,D,6,RES ELE,20121025 0000,20121025 0000,983.64, ,FEET
SHA,D,6,RES ELE,20121026 0000,20121026 0000,983.45, ,FEET
SHA,D,6,RES ELE,20121027 0000,20121027 0000,983.28, ,FEET
SHA,D,6,RES ELE,20121028 0000,20121028 0000,983.14, ,FEET
SHA,D,6,RES ELE,20121029 0000,20121029 0000,982.99, ,FEET
SHA,D,6,RES ELE,20121030 0000,20121030 0000,982.78, ,FEET
SHA,D,6,RES ELE,20121031 0000,20121031 0000,982.55, ,FEET
SHA,D,6,RES ELE,20121101 0000,20121101 0000,982.34, ,FEET
SHA,D,6,RES ELE,20121102 0000,20121102 0000,982.01, ,FEET
SHA,D,6,RES ELE,20121103 0000,20121103 0000,981.76, ,FEET
SHA,D,6,RES ELE,20121104 0000,20121104 0000,981.50, ,FEET
SHA,D,6,RES ELE,20121105 0000,20121105 0000,981.17, ,FEET
SHA,D,6,RES ELE,20121106 0000,20121106 0000,980.96, ,FEET
SHA,D,6,RES ELE,20121107 0000,20121107 0000,980.94, ,FEET
SHA,D,6,RES ELE,20121108 0000,20121108 0000,980.78, ,FEET
SHA,D,6,RES ELE,20121109 0000,20121109 0000,980.60, ,FEET
SHA,D,6,RES ELE,20121110 0000,20121110 0000,980.31, ,FEET
SHA,D,6,RES ELE,20121111 0000,20121111 0000,980.08, ,FEET
SHA,D,6,RES ELE,20121112 0000,20121112 0000,979.92, ,FEET
SHA,D,6,RES ELE,20121113 0000,20121113 0000,979.81, ,FEET
SHA,D,6,RES ELE,20121114 0000,20121114 0000,979.63, ,FEET
SHA,D,6,RES ELE,20121115 0000,20121115 0000,979.25, ,FEET
SHA,D,6,RES ELE,20121116 0000,20121116 0000,978.90, ,FEET
SHA,D,6,RES ELE,20121117 0000,20121117 0000,979.01, ,FEET
SHA,D,6,RES ELE,20121118 0000,20121118 0000,978.81, ,FEET
SHA,D,6,RES ELE,20121119 0000,20121119 0000,978.68, ,FEET
SHA,D,6,RES ELE,20121120 0000,20121120 0000,979.82, ,FEET
SHA,D,6,RES ELE,20121121 0000,20121121 0000,980.79, ,FEET
SHA,D,6,RES ELE,20121122 0000,20121122 0000,981.02, ,FEET
SHA,D,6,RES ELE,20121123 0000,20121123 0000,981.06, ,FEET
SHA,D,6,RES ELE,20121124 0000,20121124 0000,981.20, ,FEET
SHA,D,6,RES ELE,20121125 0000,20121125 0000,981.16, ,FEET
SHA,D,6,RES ELE,20121126 0000,20121126 0000,981.19, ,FEET
SHA,D,6,RES ELE,20121127 0000,20121127 0000,981.29, ,FEET
SHA,D,6,RES ELE,20121128 0000,20121128 0000,981.70, ,FEET
SHA,D,6,RES ELE,20121129 0000,20121129 0000,983.30, ,FEET
SHA,D,6,RES ELE,20121130 0000,20121130 0000,987.44, ,FEET
SHA,D,6,RES ELE,20121201 0000,20121201 0000,991.44, ,FEET
SHA,D,6,RES ELE,20121202 0000,20121202 0000,998.35, ,FEET
SHA,D,6,RES ELE,20121203 0000,20121203 0000,1000.87, ,FEET
SHA,D,6,RES ELE,20121204 0000,20121204 0000,1002.50, ,FEET
SHA,D,6,RES ELE,20121205 0000,20121205 0000,1004.30, ,FEET
SHA,D,6,RES ELE,20121206 0000,20121206 0000,1005.60, ,FEET
SHA,D,6,RES ELE,20121207 0000,20121207 0000,1006.78, ,FEET
SHA,D,6,RES ELE,20121208 0000,20121208 0000,1007.75, ,FEET
SHA,D,6,RES ELE,20121209 0000,20121209 0000,1008.41, ,FEET
SHA,D,6,RES ELE,20121210 0000,20121210 0000,1008.84, ,FEET
SHA,D,6,RES ELE,20121211 0000,20121211 0000,1009.24, ,FEET
SHA,D,6,RES ELE,20121212 0000,20121212 0000,1009.54, ,FEET
SHA,D,6,RES ELE,20121213 0000,20121213 0000,1009.88, ,FEET
SHA,D,6,RES ELE,20121214 0000,20121214 0000,1010.03, ,FEET
SHA,D,6,RES ELE,20121215 0000,20121215 0000,1010.17, ,FEET
SHA,D,6,RES ELE,20121216 0000,20121216 0000,1010.29, ,FEET
SHA,D,6,RES ELE,20121217 0000,20121217 0000,1010.64, ,FEET
SHA,D,6,RES ELE,20121218 0000,20121218 0000,1011.04, ,FEET
SHA,D,6,RES ELE,20121219 0000,20121219 0000,1011.45, ,FEET
SHA,D,6,RES ELE,20121220 0000,20121220 0000,1011.94, ,FEET
SHA,D,6,RES ELE,20121221 0000,20121221 0000,1012.71, ,FEET
SHA,D,6,RES ELE,20121222 0000,20121222 0000,1013.88, ,FEET
SHA,D,6,RES ELE,20121223 0000,20121223 0000,1016.07, ,FEET
SHA,D,6,RES ELE,20121224 0000,20121224 0000,1017.49, ,FEET
SHA,D,6,RES ELE,20121225 0000,20121225 0000,1018.51, ,FEET
SHA,D,6,RES ELE,20121226 0000,20121226 0000,1019.40, ,FEET
SHA,D,6,RES ELE,20121227 0000,20121227 0000,1019.84, ,FEET
SHA,D,6,RES ELE,20121228 0000,20121228 0000,1020.26, ,FEET
SHA,D,6,RES ELE,20121229 0000,20121229 0000,1020.54, ,FEET
SHA,D,6,RES ELE,20121230 0000,20121230 0000,1020.85, ,FEET
SHA,D,6,RES ELE,20121231 0000,20121231 0000,1021.29, ,FEET
SHA,D,6,RES ELE,20130101 0000,20130101 0000,1021.65, ,FEET
SHA,D,6,RES ELE,20130102 0000,20130102 0000,1021.99, ,FEET
SHA,D,6,RES ELE,20130103 0000,20130103 0000,1022.63, ,FEET
SHA,D,6,RES ELE,20130104 0000,20130104 0000,1022.94, ,FEET
SHA,D,6,RES ELE,20130105 0000,20130105 0000,1023.19, ,FEET
SHA,D,6,RES ELE,20130106 0000,20130106 0000,1023.44, ,FEET
SHA,D,6,RES ELE,20130107 0000,20130107 0000,1023.53, ,FEET
SHA,D,6,RES ELE,20130108 0000,20130108 0000,1023.67, ,FEET
SHA,D,6,RES ELE,20130109 0000,20130109 0000,1023.94, ,FEET
SHA,D,6,RES ELE,20130110 0000,20130110 0000,1023.99, ,FEET
SHA,D,6,RES ELE,20130111 0000,20130111 0000,1024.40, ,FEET
SHA,D,6,RES ELE,20130112 0000,20130112 0000,1024.66, ,FEET
SHA,D,6,RES ELE,20130113 0000,20130113 0000,1025.00, ,FEET
SHA,D,6,RES ELE,20130114 0000,20130114 0000,1025.09, ,FEET
SHA,D,6,RES ELE,20130115 0000,20130115 0000,1025.29, ,FEET
SHA,D,6,RES ELE,20130116 0000,20130116 0000,1025.34, ,FEET
SHA,D,6,RES ELE,20130117 0000,20130117 0000,1025.34, ,FEET
SHA,D,6,RES ELE,20130118 0000,20130118 0000,1025.34, ,FEET
SHA,D,6,RES ELE,20130119 0000,20130119 0000,1025.36, ,FEET
SHA,D,6,RES ELE,20130120 0000,20130120 0000,1025.43, ,FEET
SHA,D,6,RES ELE,20130121 0000,20130121 0000,1025.55, ,FEET
SHA,D,6,RES ELE,20130122 0000,20130122 0000,1025.61, ,FEET
SHA,D,6,RES ELE,20130123 0000,20130123 0000,1025.80, ,FEET
SHA,D,6,RES ELE,20130124 0000,20130124 0000,1026.00, ,FEET
SHA,D,6,RES ELE,20130125 0000,20130125 0000,1026.19, ,FEET
SHA,D,6,RES ELE,20130126 0000,20130126 0000,1026.49, ,FEET
SHA,D,6,RES ELE,20130127 0000,20130127 0000,1026.79, ,FEET
SHA,D,6,RES ELE,20130128 0000,20130128 0000,1026.97, ,FEET
SHA,D,6,RES ELE,20130129 0000,20130129 0000,1027.17, ,FEET
SHA,D,6,RES ELE,20130130 0000,20130130 0000,1027.39, ,FEET
SHA,D,6,RES ELE,20130131 0000,20130131 0000,1027.62, ,FEET
SHA,D,6,RES ELE,20130201 0000,20130201 0000,1027.82, ,FEET
SHA,D,6,RES ELE,20130202 0000,20130202 0000,1028.11, ,FEET
SHA,D,6,RES ELE,20130203 0000,20130203 0000,1028.40, ,FEET
SHA,D,6,RES ELE,20130204 0000,20130204 0000,1028.55, ,FEET
SHA,D,6,RES ELE,20130205 0000,20130205 0000,1028.76, ,FEET
SHA,D,6,RES ELE,20130206 0000,20130206 0000,1028.85, ,FEET
SHA,D,6,RES ELE,20130207 0000,20130207 0000,1029.10, ,FEET
SHA,D,6,RES ELE,20130208 0000,20130208 0000,1029.35, ,FEET
SHA,D,6,RES ELE,20130209 0000,20130209 0000,1029.58, ,FEET
SHA,D,6,RES ELE,20130210 0000,20130210 0000,1029.91, ,FEET
SHA,D,6,RES ELE,20130211 0000,20130211 0000,1030.20, ,FEET
SHA,D,6,RES ELE,20130212 0000,20130212 0000,1030.29, ,FEET
SHA,D,6,RES ELE,20130213 0000,20130213 0000,1030.50, ,FEET
SHA,D,6,RES ELE,20130214 0000,20130214 0000,1030.67, ,FEET
SHA,D,6,RES ELE,20130215 0000,20130215 0000,1030.74, ,FEET
SHA,D,6,RES ELE,20130216 0000,20130216 0000,1030.96, ,FEET
SHA,D,6,RES ELE,20130217 0000,20130217 0000,1031.11, ,FEET
SHA,D,6,RES ELE,20130218 0000,20130218 0000,1031.23, ,FEET
SHA,D,6,RES ELE,20130219 0000,20130219 0000,1031.48, ,FEET
SHA,D,6,RES ELE,20130220 0000,20130220 0000,1031.62, ,FEET
SHA,D,6,RES ELE,20130221 0000,20130221 0000,1031.80, ,FEET
SHA,D,6,RES ELE,20130222 0000,20130222 0000,1032.01, ,FEET
SHA,D,6,RES ELE,20130223 0000,20130223 0000,1032.19, ,FEET
SHA,D,6,RES ELE,20130224 0000,20130224 0000,1032.43, ,FEET
SHA,D,6,RES ELE,20130225 0000,20130225 0000,1032.52, ,FEET
SHA,D,6,RES ELE,20130226 0000,20130226 0000,1032.77, ,FEET
SHA,D,6,RES ELE,20130227 0000,20130227 0000,1032.91, ,FEET
SHA,D,6,RES ELE,20130228 0000,20130228 0000,1033.03, ,FEET
SHA,D,6,RES ELE,20130301 0000,20130301 0000,1033.19, ,FEET
SHA,D,6,RES ELE,20130302 0000,20130302 0000,1033.39, ,FEET
SHA,D,6,RES ELE,20130303 0000,20130303 0000,1033.58, ,FEET
SHA,D,6,RES ELE,20130304 0000,20130304 0000,1033.75, ,FEET
SHA,D,6,RES ELE,20130305 0000,20130305 0000,1033.92, ,FEET
SHA,D,6,RES ELE,20130306 0000,20130306 0000,1034.31, ,FEET
SHA,D,6,RES ELE,20130307 0000,20130307 0000,1034.61, ,FEET
SHA,D,6,RES ELE,20130308 0000,20130308 0000,1034.84, ,FEET
SHA,D,6,RES ELE,20130309 0000,20130309 0000,1035.08, ,FEET
SHA,D,6,RES ELE,20130310 0000,20130310 0000,1035.23, ,FEET
SHA,D,6,RES ELE,20130311 0000,20130311 0000,1035.35, ,FEET
SHA,D,6,RES ELE,20130312 0000,20130312 0000,1035.40, ,FEET
SHA,D,6,RES ELE,20130313 0000,20130313 0000,1035.44, ,FEET
SHA,D,6,RES ELE,20130314 0000,20130314 0000,1035.62, ,FEET
SHA,D,6,RES ELE,20130315 0000,20130315 0000,1035.77, ,FEET
SHA,D,6,RES ELE,20130316 0000,20130316 0000,1035.89, ,FEET
SHA,D,6,RES ELE,20130317 0000,20130317 0000,1036.13, ,FEET
SHA,D,6,RES ELE,20130318 0000,20130318 0000,1036.26, ,FEET
SHA,D,6,RES ELE,20130319 0000,20130319 0000,1036.32, ,FEET
SHA,D,6,RES ELE,20130320 0000,20130320 0000,1036.78, ,FEET
SHA,D,6,RES ELE,20130321 0000,20130321 0000,1037.02, ,FEET
SHA,D,6,RES ELE,20130322 0000,20130322 0000,1037.36, ,FEET
SHA,D,6,RES ELE,20130323 0000,20130323 0000,1037.71, ,FEET
SHA,D,6,RES ELE,20130324 0000,20130324 0000,1037.98, ,FEET
SHA,D,6,RES ELE,20130325 0000,20130325 0000,1038.14, ,FEET
SHA,D,6,RES ELE,20130326 0000,20130326 0000,1038.32, ,FEET
SHA,D,6,RES ELE,20130327 0000,20130327 0000,1038.50, ,FEET
SHA,D,6,RES ELE,20130328 0000,20130328 0000,1038.64, ,FEET
SHA,D,6,RES ELE,20130329 0000,20130329 0000,1038.69, ,FEET
SHA,D,6,RES ELE,20130330 0000,20130330 0000,1038.82, ,FEET
SHA,D,6,RES ELE,20130331 0000,20130331 0000,1039.19, ,FEET
SHA,D,6,RES ELE,20130401 0000,20130401 0000,1039.36, ,FEET
SHA,D,6,RES ELE,20130402 0000,20130402 0000,1039.65, ,FEET
SHA,D,6,RES ELE,20130403 0000,20130403 0000,1039.85, ,FEET
SHA,D,6,RES ELE,20130404 0000,20130404 0000,1040.25, ,FEET
SHA,D,6,RES ELE,20130405 0000,20130405 0000,1040.65, ,FEET
SHA,D,6,RES ELE,20130406 0000,20130406 0000,1041.13, ,FEET
SHA,D,6,RES ELE,20130407 0000,20130407 0000,1041.58, ,FEET
SHA,D,6,RES ELE,20130408 0000,20130408 0000,1041.89, ,FEET
SHA,D,6,RES ELE,20130409 0000,20130409 0000,1042.17, ,FEET
SHA,D,6,RES ELE,20130410 0000,20130410 0000,1042.40, ,FEET
SHA,D,6,RES ELE,20130411 0000,20130411 0000,1042.64, ,FEET
SHA,D,6,RES ELE,20130412 0000,20130412 0000,1042.84, ,FEET
SHA,D,6,RES ELE,20130413 0000,20130413 0000,1043.03, ,FEET
SHA,D,6,RES ELE,20130414 0000,20130414 0000,1043.17, ,FEET
SHA,D,6,RES ELE,20130415 0000,20130415 0000,1043.30, ,FEET
SHA,D,6,RES ELE,20130416 0000,20130416 0000,1043.37, ,FEET
SHA,D,6,RES ELE,20130417 0000,20130417 0000,1043.41, ,FEET
SHA,D,6,RES ELE,20130418 0000,20130418 0000,1043.56, ,FEET
SHA,D,6,RES ELE,20130419 0000,20130419 0000,1043.43, ,FEET
SHA,D,6,RES ELE,20130420 0000,20130420 0000,1043.35, ,FEET
SHA,D,6,RES ELE,20130421 0000,20130421 0000,1043.22, ,FEET
SHA,D,6,RES ELE,20130422 0000,20130422 0000,1043.13, ,FEET
SHA,D,6,RES ELE,20130423 0000,20130423 0000,1042.94, ,FEET
SHA,D,6,RES ELE,20130424 0000,20130424 0000,1042.62, ,FEET
SHA,D,6,RES ELE,20130425 0000,20130425 0000,1042.28, ,FEET
SHA,D,6,RES ELE,20130426 0000,20130426 0000,1041.74, ,FEET
SHA,D,6,RES ELE,20130427 0000,20130427 0000,1041.30, ,FEET
SHA,D,6,RES ELE,20130428 0000,20130428 0000,1040.86, ,FEET
SHA,D,6,RES ELE,20130429 0000,20130429 0000,1040.40, ,FEET
SHA,D,6,RES ELE,20130430 0000,20130430 0000,1039.84, ,FEET
SHA,D,6,RES ELE,20130501 0000,20130501 0000,1039.33, ,FEET
SHA,D,6,RES ELE,20130502 0000,20130502 0000,1038.81, ,FEET
SHA,D,6,RES ELE,20130503 0000,20130503 0000,1038.35, ,FEET
SHA,D,6,RES ELE,20130504 0000,20130504 0000,1037.84, ,FEET
SHA,D,6,RES ELE,20130505 0000,20130505 0000,1037.37, ,FEET
SHA,D,6,RES ELE,20130506 0000,20130506 0000,1036.90, ,FEET
SHA,D,6,RES ELE,20130507 0000,20130507 0000,1036.45, ,FEET
SHA,D,6,RES ELE,20130508 0000,20130508 0000,1035.86, ,FEET
SHA,D,6,RES ELE,20130509 0000,20130509 0000,1035.37, ,FEET
SHA,D,6,RES ELE,20130510 0000,20130510 0000,1034.88, ,FEET
SHA,D,6,RES ELE,20130511 0000,20130511 0000,1034.35, ,FEET
SHA,D,6,RES ELE,20130512 0000,20130512 0000,---, ,FEET
SHA,D,6,RES ELE,20130513 0000,20130513 0000,1033.34, ,FEET
SHA,D,6,RES ELE,20130514 0000,20130514 0000,1032.70, ,FEET
SHA,D,6,RES ELE,20130515 0000,20130515 0000,1032.07, ,FEET
SHA,D,6,RES ELE,20130516 0000,20130516 0000,1031.45, ,FEET
SHA,D,6,RES ELE,20130517 0000,20130517 0000,1030.83, ,FEET
SHA,D,6,RES ELE,20130518 0000,20130518 0000,1030.26, ,FEET
SHA,D,6,RES ELE,20130519 0000,20130519 0000,1029.72, ,FEET
SHA,D,6,RES ELE,20130520 0000,20130520 0000,1029.25, ,FEET
SHA,D,6,RES ELE,20130521 0000,20130521 0000,1028.75, ,FEET
SHA,D,6,RES ELE,20130522 0000,20130522 0000,1028.15, ,FEET
SHA,D,6,RES ELE,20130523 0000,20130523 0000,1027.42, ,FEET
SHA,D,6,RES ELE,20130524 0000,20130524 0000,1026.78, ,FEET
SHA,D,6,RES ELE,20130525 0000,20130525 0000,1026.17, ,FEET
SHA,D,6,RES ELE,20130526 0000,20130526 0000,1025.62, ,FEET
SHA,D,6,RES ELE,20130527 0000,20130527 0000,1025.16, ,FEET
SHA,D,6,RES ELE,20130528 0000,20130528 0000,1024.65, ,FEET
SHA,D,6,RES ELE,20130529 0000,20130529 0000,1024.08, ,FEET
SHA,D,6,RES ELE,20130530 0000,20130530 0000,1023.62, ,FEET
SHA,D,6,RES ELE,20130531 0000,20130531 0000,1023.12, ,FEET
SHA,D,6,RES ELE,20130601 0000,20130601 0000,1022.63, ,FEET
SHA,D,6,RES ELE,20130602 0000,20130602 0000,1022.15, ,FEET
SHA,D,6,RES ELE,20130603 0000,20130603 0000,1021.73, ,FEET
SHA,D,6,RES ELE,20130604 0000,20130604 0000,1021.31, ,FEET
SHA,D,6,RES ELE,20130605 0000,20130605 0000,1020.87, ,FEET
SHA,D,6,RES ELE,20130606 0000,20130606 0000,1020.32, ,FEET
SHA,D,6,RES ELE,20130607 0000,20130607 0000,1019.65, ,FEET
SHA,D,6,RES ELE,20130608 0000,20130608 0000,1018.87, ,FEET
SHA,D,6,RES ELE,20130609 0000,20130609 0000,1018.21, ,FEET
SHA,D,6,RES ELE,20130610 0000,20130610 0000,1017.65, ,FEET
SHA,D,6,RES ELE,20130611 0000,20130611 0000,1017.04, ,FEET
SHA,D,6,RES ELE,20130612 0000,20130612 0000,1016.43, ,FEET
SHA,D,6,RES ELE,20130613 0000,20130613 0000,1015.78, ,FEET
SHA,D,6,RES ELE,20130614 0000,20130614 0000,1015.14, ,FEET
SHA,D,6,RES ELE,20130615 0000,20130615 0000,1014.46, ,FEET
SHA,D,6,RES ELE,20130616 0000,20130616 0000,1013.75, ,FEET
SHA,D,6,RES ELE,20130617 0000,20130617 0000,1013.12, ,FEET
SHA,D,6,RES ELE,20130618 0000,20130618 0000,1012.37, ,FEET
SHA,D,6,RES ELE,20130619 0000,20130619 0000,1011.62, ,FEET
SHA,D,6,RES ELE,20130620 0000,20130620 0000,1010.94, ,FEET
SHA,D,6,RES ELE,20130621 0000,20130621 0000,1010.33, ,FEET
SHA,D,6,RES ELE,20130622 0000,20130622 0000,1009.79, ,FEET
SHA,D,6,RES ELE,20130623 0000,20130623 0000,1009.08, ,FEET
SHA,D,6,RES ELE,20130624 0000,20130624 0000,1008.58, ,FEET
SHA,D,6,RES ELE,20130625 0000,20130625 0000,1008.25, ,FEET
SHA,D,6,RES ELE,20130626 0000,20130626 0000,1007.75, ,FEET
SHA,D,6,RES ELE,20130627 0000,20130627 0000,1007.19, ,FEET
SHA,D,6,RES ELE,20130628 0000,20130628 0000,1006.48, ,FEET
SHA,D,6,RES ELE,20130629 0000,20130629 0000,1005.80, ,FEET
SHA,D,6,RES ELE,20130630 0000,20130630 0000,1004.98, ,FEET
SHA,D,6,RES ELE,20130701 0000,20130701 0000,1004.25, ,FEET
SHA,D,6,RES ELE,20130702 0000,20130702 0000,1003.47, ,FEET
SHA,D,6,RES ELE,20130703 0000,20130703 0000,1002.79, ,FEET
SHA,D,6,RES ELE,20130704 0000,20130704 0000,1001.94, ,FEET
SHA,D,6,RES ELE,20130705 0000,20130705 0000,1001.13, ,FEET
SHA,D,6,RES ELE,20130706 0000,20130706 0000,1000.38, ,FEET
SHA,D,6,RES ELE,20130707 0000,20130707 0000,999.64, ,FEET
SHA,D,6,RES ELE,20130708 0000,20130708 0000,998.92, ,FEET
SHA,D,6,RES ELE,20130709 0000,20130709 0000,998.12, ,FEET
SHA,D,6,RES ELE,20130710 0000,20130710 0000,996.88, ,FEET
SHA,D,6,RES ELE,20130711 0000,20130711 0000,996.11, ,FEET
SHA,D,6,RES ELE,20130712 0000,20130712 0000,995.40, ,FEET
SHA,D,6,RES ELE,20130713 0000,20130713 0000,994.67, ,FEET
SHA,D,6,RES ELE,20130714 0000,20130714 0000,993.93, ,FEET
SHA,D,6,RES ELE,20130715 0000,20130715 0000,993.21, ,FEET
SHA,D,6,RES ELE,20130716 0000,20130716 0000,992.48, ,FEET
SHA,D,6,RES ELE,20130717 0000,20130717 0000,991.66, ,FEET
SHA,D,6,RES ELE,20130718 0000,20130718 0000,990.94, ,FEET
SHA,D,6,RES ELE,20130719 0000,20130719 0000,990.11, ,FEET
SHA,D,6,RES ELE,20130720 0000,20130720 0000,989.37, ,FEET
SHA,D,6,RES ELE,20130721 0000,20130721 0000,988.46, ,FEET
SHA,D,6,RES ELE,20130722 0000,20130722 0000,987.70, ,FEET
SHA,D,6,RES ELE,20130723 0000,20130723 0000,986.84, ,FEET
SHA,D,6,RES ELE,20130724 0000,20130724 0000,986.10, ,FEET
SHA,D,6,RES ELE,20130725 0000,20130725 0000,985.29, ,FEET
SHA,D,6,RES ELE,20130726 0000,20130726 0000,984.53, ,FEET
SHA,D,6,RES ELE,20130727 0000,20130727 0000,983.70, ,FEET
SHA,D,6,RES ELE,20130728 0000,20130728 0000,982.98, ,FEET
SHA,D,6,RES ELE,20130729 0000,20130729 0000,982.29, ,FEET
SHA,D,6,RES ELE,20130730 0000,20130730 0000,981.56, ,FEET
SHA,D,6,RES ELE,20130731 0000,20130731 0000,980.91, ,FEET
SHA,D,6,RES ELE,20130801 0000,20130801 0000,980.22, ,FEET
SHA,D,6,RES ELE,20130802 0000,20130802 0000,979.58, ,FEET
SHA,D,6,RES ELE,20130803 0000,20130803 0000,979.00, ,FEET
SHA,D,6,RES ELE,20130804 0000,20130804 0000,978.34, ,FEET
SHA,D,6,RES ELE,20130805 0000,20130805 0000,978.00, ,FEET
SHA,D,6,RES ELE,20130806 0000,20130806 0000,977.35, ,FEET
SHA,D,6,RES ELE,20130807 0000,20130807 0000,976.70, ,FEET
SHA,D,6,RES ELE,20130808 0000,20130808 0000,976.15, ,FEET
SHA,D,6,RES ELE,20130809 0000,20130809 0000,975.51, ,FEET
SHA,D,6,RES ELE,20130810 0000,20130810 0000,974.96, ,FEET
SHA,D,6,RES ELE,20130811 0000,20130811 0000,974.36, ,FEET
SHA,D,6,RES ELE,20130812 0000,20130812 0000,973.69, ,FEET
SHA,D,6,RES ELE,20130813 0000,20130813 0000,973.00, ,FEET
SHA,D,6,RES ELE,20130814 0000,20130814 0000,972.24, ,FEET
SHA,D,6,RES ELE,20130815 0000,20130815 0000,971.57, ,FEET
SHA,D,6,RES ELE,20130816 0000,20130816 0000,970.93, ,FEET
SHA,D,6,RES ELE,20130817 0000,20130817 0000,970.30, ,FEET
SHA,D,6,RES ELE,20130818 0000,20130818 0000,969.72, ,FEET
SHA,D,6,RES ELE,20130819 0000,20130819 0000,969.17, ,FEET
SHA,D,6,RES ELE,20130820 0000,20130820 0000,968.51, ,FEET
SHA,D,6,RES ELE,20130821 0000,20130821 0000,967.97, ,FEET
SHA,D,6,RES ELE,20130822 0000,20130822 0000,967.41, ,FEET
SHA,D,6,RES ELE,20130823 0000,20130823 0000,966.86, ,FEET
SHA,D,6,RES ELE,20130824 0000,20130824 0000,966.39, ,FEET
SHA,D,6,RES ELE,20130825 0000,20130825 0000,965.95, ,FEET
SHA,D,6,RES ELE,20130826 0000,20130826 0000,965.59, ,FEET
SHA,D,6,RES ELE,20130827 0000,20130827 0000,965.07, ,FEET
SHA,D,6,RES ELE,20130828 0000,20130828 0000,964.61, ,FEET
SHA,D,6,RES ELE,20130829 0000,20130829 0000,963.92, ,FEET
SHA,D,6,RES ELE,20130830 0000,20130830 0000,963.45, ,FEET
SHA,D,6,RES ELE,20130831 0000,20130831 0000,963.10, ,FEET
SHA,D,6,RES ELE,20130901 0000,20130901 0000,962.65, ,FEET
SHA,D,6,RES ELE,20130902 0000,20130902 0000,962.32, ,FEET
SHA,D,6,RES ELE,20130903 0000,20130903 0000,962.02, ,FEET
SHA,D,6,RES ELE,20130904 0000,20130904 0000,961.50, ,FEET
SHA,D,6,RES ELE,20130905 0000,20130905 0000,961.07, ,FEET
SHA,D,6,RES ELE,20130906 0000,20130906 0000,960.62, ,FEET
SHA,D,6,RES ELE,20130907 0000,20130907 0000,960.13, ,FEET
SHA,D,6,RES ELE,20130908 0000,20130908 0000,959.64, ,FEET
SHA,D,6,RES ELE,20130909 0000,20130909 0000,959.18, ,FEET
SHA,D,6,RES ELE,20130910 0000,20130910 0000,958.84, ,FEET
SHA,D,6,RES ELE,20130911 0000,20130911 0000,958.46, ,FEET
SHA,D,6,RES ELE,20130912 0000,20130912 0000,958.09, ,FEET
SHA,D,6,RES ELE,20130913 0000,20130913 0000,957.65, ,FEET
SHA,D,6,RES ELE,20130914 0000,20130914 0000,957.24, ,FEET
SHA,D,6,RES ELE,20130915 0000,20130915 0000,956.93, ,FEET
SHA,D,6,RES ELE,20130916 0000,20130916 0000,956.42, ,FEET
SHA,D,6,RES ELE,20130917 0000,20130917 0000,956.04, ,FEET
SHA,D,6,RES ELE,20130918 0000,20130918 0000,955.54, ,FEET
SHA,D,6,RES ELE,20130919 0000,20130919 0000,955.07, ,FEET
SHA,D,6,RES ELE,20130920 0000,20130920 0000,954.66, ,FEET
SHA,D,6,RES ELE,20130921 0000,20130921 0000,954.35, ,FEET
SHA,D,6,RES ELE,20130922 0000,20130922 0000,954.02, ,FEET
SHA,D,6,RES ELE,20130923 0000,20130923 0000,953.73, ,FEET
SHA,D,6,RES ELE,20130924 0000,20130924 0000,953.40, ,FEET
SHA,D,6,RES ELE,20130925 0000,20130925 0000,953.08, ,FEET
SHA,D,6,RES ELE,20130926 0000,20130926 0000,952.78, ,FEET
SHA,D,6,RES ELE,20130927 0000,20130927 0000,952.50, ,FEET
SHA,D,6,RES ELE,20130928 0000,20130928 0000,952.17, ,FEET
SHA,D,6,RES ELE,20130929 0000,20130929 0000,951.93, ,FEET
SHA,D,6,RES ELE,20130930 0000,20130930 0000,951.75, ,FEET
SHA,D,6,RES ELE,20131001 0000,20131001 0000,951.38, ,FEET
SHA,D,6,RES ELE,20131002 0000,20131002 0000,951.08, ,FEET
SHA,D,6,RES ELE,20131003 0000,20131003 0000,950.79, ,FEET
